AP Mac Address,AP Name,CCXV,Capabilities,Channel,ChannelWidth,ChannelwidthAp,ChannelwidthClient,ConnRate,ConnScore,Device Type,Heard By,Hostname,MacAddress,NeighborMac,RSSI,SNR,SSID,SpatialStream,Status,Username,epochTime,maxAprate,maxClientrate,spatialstrmAp,spatialstrmClients,volume
38:20:56:84:53:40,Eng1_02F_A06,0,802.11ac (5GHz),157,40,40,80,180,45,,"Test-Out-01(-80 dBm),Eng1_02F_A03(-83 dBm),Eng1_02F_A02(-73 dBm)",Unknown,b4:f7:a1:8d:1d:3c,"00:42:68:22:96:10,38:20:56:7e:1c:e0,38:20:56:7e:1d:08",-54,38,WUNIST_AAA,3,234,tjsdn2560,1565812970.777182,400,867,2,2,256763731
38:20:56:84:53:40,Eng1_02F_A06,0,802.11ac (5GHz),157,40,40,80,180,45,,"Test-Out-01(-80 dBm),Eng1_02F_A03(-83 dBm),Eng1_02F_A02(-73 dBm)",Unknown,b4:f7:a1:8d:1d:3c,"00:42:68:22:96:10,38:20:56:7e:1c:e0,38:20:56:7e:1d:08",-54,38,WUNIST_AAA,3,238,tjsdn2560,1565812974.794035,400,867,2,2,256763731
38:20:56:84:53:40,Eng1_02F_A06,0,802.11ac (5GHz),157,40,40,80,180,45,,"Test-Out-01(-80 dBm),Eng1_02F_A03(-83 dBm),Eng1_02F_A02(-73 dBm)",Unknown,b4:f7:a1:8d:1d:3c,"00:42:68:22:96:10,38:20:56:7e:1c:e0,38:20:56:7e:1d:08",-54,38,WUNIST_AAA,3,242,tjsdn2560,1565812978.814811,400,867,2,2,256763731
38:20:56:84:53:40,Eng1_02F_A06,0,802.11ac (5GHz),157,40,40,80,180,45,,"Test-Out-01(-80 dBm),Eng1_02F_A03(-83 dBm),Eng1_02F_A02(-73 dBm)",Unknown,b4:f7:a1:8d:1d:3c,"00:42:68:22:96:10,38:20:56:7e:1c:e0,38:20:56:7e:1d:08",-54,38,WUNIST_AAA,3,246,tjsdn2560,1565812982.830284,400,867,2,2,256763731
38:20:56:84:53:40,Eng1_02F_A06,0,802.11ac (5GHz),157,40,40,80,180,45,,"Test-Out-01(-80 dBm),Eng1_02F_A03(-83 dBm),Eng1_02F_A02(-73 dBm)",Unknown,b4:f7:a1:8d:1d:3c,"00:42:68:22:96:10,38:20:56:7e:1c:e0,38:20:56:7e:1d:08",-54,38,WUNIST_AAA,3,250,tjsdn2560,1565812986.84706,400,867,2,2,256763731
38:20:56:84:53:40,Eng1_02F_A06,0,802.11ac (5GHz),157,40,40,80,180,45,,"Test-Out-01(-80 dBm),Eng1_02F_A03(-83 dBm),Eng1_02F_A02(-73 dBm)",Unknown,b4:f7:a1:8d:1d:3c,"00:42:68:22:96:10,38:20:56:7e:1c:e0,38:20:56:7e:1d:08",-54,38,WUNIST_AAA,3,254,tjsdn2560,1565812990.868535,400,867,2,2,256763731
38:20:56:84:53:40,Eng1_02F_A06,0,802.11ac (5GHz),157,40,40,80,180,45,,"Test-Out-01(-80 dBm),Eng1_02F_A03(-83 dBm),Eng1_02F_A02(-73 dBm)",Unknown,b4:f7:a1:8d:1d:3c,"00:42:68:22:96:10,38:20:56:7e:1c:e0,38:20:56:7e:1d:08",-54,38,WUNIST_AAA,3,258,tjsdn2560,1565812994.893706,400,867,2,2,256763731
38:20:56:84:53:40,Eng1_02F_A06,0,802.11ac (5GHz),157,40,40,80,180,45,,"Test-Out-01(-80 dBm),Eng1_02F_A03(-83 dBm),Eng1_02F_A02(-73 dBm)",Unknown,b4:f7:a1:8d:1d:3c,"00:42:68:22:96:10,38:20:56:7e:1c:e0,38:20:56:7e:1d:08",-54,38,WUNIST_AAA,3,262,tjsdn2560,1565812998.919758,400,867,2,2,256763731
38:20:56:84:53:40,Eng1_02F_A06,0,802.11ac (5GHz),157,40,40,80,180,45,,"Test-Out-01(-80 dBm),Eng1_02F_A03(-83 dBm),Eng1_02F_A02(-73 dBm)",Unknown,b4:f7:a1:8d:1d:3c,"00:42:68:22:96:10,38:20:56:7e:1c:e0,38:20:56:7e:1d:08",-54,38,WUNIST_AAA,3,266,tjsdn2560,1565813002.94099,400,867,2,2,256763731
38:20:56:84:53:40,Eng1_02F_A06,0,802.11ac (5GHz),157,40,40,80,180,45,,"Test-Out-01(-80 dBm),Eng1_02F_A03(-83 dBm),Eng1_02F_A02(-73 dBm)",Unknown,b4:f7:a1:8d:1d:3c,"00:42:68:22:96:10,38:20:56:7e:1c:e0,38:20:56:7e:1d:08",-54,38,WUNIST_AAA,3,270,tjsdn2560,1565813006.959922,400,867,2,2,256763731
